Date,Corridor,Delay_Type,Minutes_Delayed
2023-08-06,Valley,signal,31.0
2023-08-06,Valley,accident,40.0
2023-08-07,North-South, weather ,29.0
2023-08-07,North-South,traffic,20.0
2023-08-07,North-South,staff,32.0
2023-08-07,North-South,signal,31.0
2023-08-07,North-South,accident,
2023-08-07,East-West,mechanical,34.0
2023-08-07,East-West, weather ,33.0
2023-08-07,East-West,traffic,37.0
2023-08-07,East-West,staff,31.0
2023-08-07,East-West,accident,33.0
2023-08-07,Central,mechanical,
2023-08-07,Central, weather ,29.0
2023-08-07,Central,traffic,34.0
2023-08-07,Central,staff,30.0
2023-08-07,Central,signal,44.0
2023-08-07,Central,accident,30.0
2023-08-07,Coastal,mechanical,29.0
2023-08-07,Coastal,traffic,32.0
2023-08-07,Coastal,staff,36.0
2023-08-07,Coastal,signal,39.0
2023-08-07,Coastal,accident,32.0
2023-08-07,Mountain,mechanical,33.0
2023-08-07,Mountain,,36.0
2023-08-07,Mountain,traffic,
2023-08-07,Mountain,staff,
2023-08-07,Mountain,signal,33.0
2023-08-07,Mountain,accident,42.0
2023-08-07,Valley,mechanical,37.0
2023-08-07,Valley,,34.0
2023-08-07,Valley,traffic,36.0
2023-08-07,Valley,staff,34.0
2023-08-07,Valley,accident,26.0
2023-08-08,North-South,mechanical,28.0
2023-08-08,North-South, weather ,
2023-08-08,North-South,traffic,25.0
2023-08-08,North-South,staff,35.0
2023-08-08,North-South,signal,42.0
2023-08-08,North-South,accident,32.0
2023-08-08,East-West,mechanical,31.0
2023-08-08,East-West, weather ,37.0
2023-08-08,East-West,traffic,34.0
2023-08-08,East-West,signal,36.0
2023-08-08,Central,mechanical,34.0
2023-08-08,Central, weather ,42.0
2023-08-08,Central,traffic,30.0
2023-08-08,Central,staff,35.0
2023-08-08,Central,signal,
2023-08-08,Central,accident,38.0
2023-08-08,Coastal,mechanical,36.0
2023-08-08,Coastal, weather ,39.0
2023-08-08,Coastal,traffic,38.0
2023-08-08,Coastal,staff,
2023-08-08,Coastal,signal,35.0
2023-08-08,Coastal,accident,31.0
2023-08-08,Mountain,mechanical,34.0
2023-08-08,Mountain, weather ,31.0
2023-08-08,Mountain,traffic,40.0
2023-08-08,Mountain,staff,32.0
2023-08-08,Mountain,signal,38.0
2023-08-08,Valley,traffic,38.0
2023-08-08,Valley,staff,33.0
2023-08-08,Valley,signal,29.0
2023-08-08,Valley,accident,44.0
2023-08-09,North-South,mechanical,41.0
2023-08-09,North-South, weather ,38.0
2023-08-09,North-South,staff,31.0
2023-08-09,North-South,signal,29.0
2023-08-09,North-South,accident,30.0
2023-08-09,East-West,mechanical,35.0
2023-08-09,East-West, weather ,39.0
2023-08-09,East-West,staff,32.0
2023-08-09,East-West,signal,31.0
2023-08-09,East-West,accident,41.0
2023-08-09,Central,mechanical,26.0
2023-08-09,Central, weather ,34.0
2023-08-09,Central,traffic,33.0
2023-08-09,Central,signal,33.0
2023-08-09,Central,accident,50.0
2023-08-09,Coastal,mechanical,33.0
2023-08-09,Coastal, weather ,26.0
2023-08-09,Coastal,traffic,32.0
2023-08-09,Coastal,staff,32.0
2023-08-09,Coastal,signal,37.0
2023-08-09,Coastal,accident,30.0
2023-08-09,Mountain,mechanical,36.0
2023-08-09,Mountain, weather ,30.0
2023-08-09,Mountain,traffic,42.0
2023-08-09,Mountain,staff,
2023-08-09,Mountain,signal,42.0
2023-08-09,Valley,mechanical,35.0
2023-08-09,Valley, weather ,39.0
2023-08-09,Valley,traffic,29.0
2023-08-09,Valley,staff,41.0
2023-08-09,Valley,accident,36.0
2023-08-10,North-South,mechanical,34.0
2023-08-10,North-South,traffic,39.0
2023-08-10,North-South,,32.0
2023-08-10,North-South,signal,33.0
2023-08-10,North-South,accident,37.0
2023-08-10,East-West,mechanical,37.0
2023-08-10,East-West, weather ,39.0
2023-08-10,East-West,staff,
2023-08-10,East-West,signal,35.0
2023-08-10,East-West,accident,29.0
2023-08-10,Central,mechanical,47.0
2023-08-10,Central,traffic,37.0
2023-08-10,Central,staff,
2023-08-10,Central,signal,39.0
2023-08-10,Central,accident,43.0
2023-08-10,Coastal,mechanical,35.0
2023-08-10,Coastal, weather ,32.0
2023-08-10,Coastal,traffic,43.0
2023-08-10,Coastal,signal,38.0
2023-08-10,Coastal,accident,38.0
2023-08-10,Mountain, weather ,33.0
2023-08-10,Mountain,traffic,29.0
2023-08-10,Mountain,staff,22.0
2023-08-10,Mountain,,33.0
2023-08-10,Mountain,accident,37.0
2023-08-10,Valley,mechanical,37.0
2023-08-10,Valley, weather ,29.0
2023-08-10,Valley,traffic,37.0
2023-08-10,Valley,staff,33.0
2023-08-10,Valley,signal,30.0
2023-08-10,Valley,accident,30.0
2023-08-11,North-South,mechanical,32.0
2023-08-11,North-South,traffic,30.0
2023-08-11,North-South,staff,36.0
2023-08-11,North-South,signal,
2023-08-11,North-South,accident,36.0
2023-08-11,East-West,mechanical,34.0
2023-08-11,East-West, weather ,35.0
2023-08-11,East-West,traffic,35.0
2023-08-11,East-West,signal,36.0
2023-08-11,East-West,accident,28.0
2023-08-11,Central,mechanical,35.0
2023-08-11,Central,traffic,33.0
2023-08-11,Central,staff,41.0
2023-08-11,Central,signal,32.0
2023-08-11,Central,accident,
2023-08-11,Coastal,mechanical,41.0
2023-08-11,Coastal, weather ,47.0
2023-08-11,Coastal,traffic,28.0
2023-08-11,Coastal,,18.0
2023-08-11,Coastal,signal,33.0
2023-08-11,Coastal,accident,42.0
2023-08-11,Mountain,mechanical,36.0
2023-08-11,Mountain, weather ,30.0
2023-08-11,Mountain,traffic,39.0
2023-08-11,Mountain,signal,42.0
2023-08-11,Mountain,accident,30.0
2023-08-11,Valley,mechanical,37.0
2023-08-11,Valley, weather ,39.0
2023-08-11,Valley,staff,36.0
2023-08-11,Valley,accident,37.0
2023-08-12,North-South,mechanical,37.0
2023-08-12,North-South, weather ,45.0
2023-08-12,North-South,traffic,26.0
2023-08-12,North-South,accident,
2023-08-12,East-West, weather ,32.0
2023-08-12,East-West,traffic,36.0
2023-08-12,East-West,staff,39.0
2023-08-12,East-West,signal,40.0
2023-08-12,East-West,accident,40.0
2023-08-12,Central,mechanical,
2023-08-12,Central, weather ,38.0
2023-08-12,Central,traffic,42.0
2023-08-12,Central,staff,28.0
2023-08-12,Central,accident,39.0
2023-08-12,Coastal,mechanical,37.0
2023-08-12,Coastal,traffic,39.0
2023-08-12,Coastal,staff,35.0
2023-08-12,Coastal,,31.0
2023-08-12,Coastal,accident,32.0
2023-08-12,Mountain,mechanical,32.0
2023-08-12,Mountain,,37.0
2023-08-12,Mountain,traffic,39.0
2023-08-12,Mountain,staff,19.0
2023-08-12,Mountain,signal,40.0
2023-08-12,Valley, weather ,36.0
2023-08-12,Valley,traffic,31.0
2023-08-12,Valley,staff,35.0
2023-08-12,Valley,signal,41.0
2023-08-12,Valley,accident,35.0
2023-08-13,North-South,mechanical,30.0
2023-08-13,North-South, weather ,41.0
2023-08-13,North-South,traffic,40.0
2023-08-13,North-South,staff,40.0
2023-08-13,North-South,signal,29.0
2023-08-13,North-South,accident,38.0
2023-08-13,East-West,mechanical,34.0
2023-08-13,Central,mechanical,35.0
2023-08-13,Central, weather ,29.0
2023-08-13,Central,traffic,40.0
2023-08-13,Central,staff,35.0
2023-08-13,Central,signal,39.0
2023-08-13,Central,accident,37.0
2023-08-13,Coastal, weather ,36.0
2023-08-13,Coastal,traffic,37.0
2023-08-13,Coastal,staff,34.0
2023-08-13,Coastal,signal,33.0
2023-08-13,Coastal,accident,25.0
2023-08-13,Mountain,mechanical,35.0
2023-08-13,Mountain,traffic,33.0
2023-08-13,Mountain,staff,36.0
2023-08-13,Mountain,signal,32.0
2023-08-13,Mountain,accident,28.0
2023-08-13,Valley,mechanical,36.0
2023-08-13,Valley, weather ,34.0
2023-08-13,Valley,traffic,39.0
2023-08-13,Valley,staff,38.0
2023-08-13,Valley,signal,44.0
2023-08-13,Valley,accident,36.0
2023-08-14,North-South,mechanical,32.0
2023-08-14,North-South, weather ,35.0
2023-08-14,North-South,signal,30.0
2023-08-14,North-South,accident,30.0
2023-08-14,East-West,mechanical,35.0
2023-08-14,East-West, weather ,36.0
2023-08-14,East-West,staff,27.0
2023-08-14,East-West,signal,36.0
2023-08-14,East-West,accident,36.0
2023-08-14,Central,mechanical,39.0
2023-08-14,Central, weather ,36.0
2023-08-14,Central,traffic,41.0
2023-08-14,Central,accident,
2023-08-14,Coastal,mechanical,40.0
2023-08-14,Coastal, weather ,32.0
2023-08-14,Coastal,traffic,43.0
2023-08-14,Coastal,staff,38.0
2023-08-14,Coastal,signal,41.0
2023-08-14,Coastal,accident,34.0
2023-08-14,Mountain,mechanical,31.0
2023-08-14,Mountain,,33.0
2023-08-14,Mountain,staff,41.0
2023-08-14,Mountain,signal,30.0
2023-08-14,Mountain,accident,35.0
2023-08-14,Valley,mechanical,26.0
2023-08-14,Valley, weather ,30.0
2023-08-14,Valley,traffic,35.0
2023-08-14,Valley,signal,39.0
2023-08-14,Valley,accident,36.0
2023-08-15,North-South,mechanical,31.0
2023-08-15,North-South,staff,37.0
2023-08-15,North-South,signal,38.0
2023-08-15,North-South,accident,25.0
2023-08-15,East-West,,31.0
2023-08-15,East-West, weather ,34.0
2023-08-15,East-West,staff,33.0
2023-08-15,East-West,signal,43.0
2023-08-15,East-West,accident,46.0
2023-08-15,Central,mechanical,34.0
2023-08-15,Central, weather ,38.0
2023-08-15,Central,traffic,39.0
2023-08-15,Central,staff,34.0
2023-08-15,Central,signal,29.0
2023-08-15,Central,accident,37.0
2023-08-15,Coastal,mechanical,29.0
2023-08-15,Coastal, weather ,29.0
2023-08-15,Coastal,staff,31.0
2023-08-15,Coastal,signal,42.0
2023-08-15,Coastal,accident,39.0
2023-08-15,Mountain,mechanical,33.0
2023-08-15,Mountain, weather ,29.0
2023-08-15,Mountain,traffic,25.0
2023-08-15,Mountain,staff,48.0
2023-08-15,Mountain,signal,29.0
2023-08-15,Mountain,accident,37.0
2023-08-15,Valley,mechanical,39.0
2023-08-15,Valley,,41.0
2023-08-15,Valley,signal,35.0
2023-08-15,Valley,accident,39.0
2023-08-16,North-South,mechanical,31.0
2023-08-16,North-South, weather ,29.0
2023-08-16,North-South,traffic,31.0
2023-08-16,North-South,staff,27.0
2023-08-16,North-South,accident,40.0
2023-08-16,East-West,mechanical,31.0
2023-08-16,East-West, weather ,32.0
2023-08-16,East-West,traffic,25.0
2023-08-16,East-West,staff,36.0
2023-08-16,East-West,signal,
2023-08-16,East-West,accident,36.0
2023-08-16,Central, weather ,38.0
2023-08-16,Central,traffic,41.0
2023-08-16,Central,staff,43.0
2023-08-16,Central,accident,34.0
2023-08-16,Coastal,mechanical,45.0
2023-08-16,Coastal,traffic,45.0
2023-08-16,Coastal,staff,37.0
2023-08-16,Coastal,signal,32.0
2023-08-16,Mountain,mechanical,38.0
2023-08-16,Mountain, weather ,31.0
2023-08-16,Mountain,,34.0
2023-08-16,Mountain,staff,40.0
2023-08-16,Mountain,signal,38.0
2023-08-16,Mountain,accident,35.0
2023-08-16,Valley, weather ,32.0
2023-08-16,Valley,traffic,35.0
2023-08-16,Valley,staff,27.0
2023-08-16,Valley,signal,35.0
2023-08-16,Valley,accident,30.0
2023-08-17,North-South,mechanical,26.0
2023-08-17,North-South, weather ,36.0
2023-08-17,North-South,traffic,35.0
2023-08-17,North-South,staff,36.0
2023-08-17,North-South,signal,30.0
2023-08-17,North-South,accident,35.0
2023-08-17,East-West,mechanical,34.0
2023-08-17,East-West, weather ,39.0
2023-08-17,East-West,traffic,30.0
2023-08-17,East-West,staff,43.0
2023-08-17,East-West,signal,
2023-08-17,East-West,accident,33.0
2023-08-17,Central,mechanical,37.0
2023-08-17,Central, weather ,36.0
2023-08-17,Central,traffic,28.0
2023-08-17,Central,signal,
2023-08-17,Coastal,mechanical,27.0
2023-08-17,Coastal, weather ,36.0
2023-08-17,Coastal,staff,40.0
2023-08-17,Coastal,,35.0
2023-08-17,Mountain,mechanical,26.0
2023-08-17,Mountain,traffic,49.0
2023-08-17,Mountain,staff,39.0
2023-08-17,Mountain,accident,32.0
2023-08-17,Valley,mechanical,37.0
2023-08-17,Valley, weather ,39.0
2023-08-17,Valley,traffic,34.0
2023-08-17,Valley,staff,37.0
2023-08-17,Valley,signal,26.0
2023-08-18,North-South,mechanical,36.0
2023-08-18,North-South, weather ,30.0
2023-08-18,North-South,traffic,29.0
2023-08-18,North-South,staff,35.0
2023-08-18,North-South,signal,28.0
2023-08-18,North-South,accident,33.0
2023-08-18,East-West, weather ,40.0
2023-08-18,East-West,traffic,37.0
2023-08-18,East-West,staff,36.0
2023-08-18,East-West,signal,40.0
2023-08-18,East-West,accident,
2023-08-18,Central,mechanical,42.0
2023-08-18,Central, weather ,39.0
2023-08-18,Central,traffic,33.0
2023-08-18,Central,staff,35.0
2023-08-18,Central,signal,40.0
2023-08-18,Central,accident,41.0
2023-08-18,Coastal,mechanical,38.0
2023-08-18,Coastal,,36.0
2023-08-18,Coastal,traffic,36.0
2023-08-18,Coastal,staff,41.0
2023-08-18,Coastal,,34.0
2023-08-18,Coastal,accident,34.0
2023-08-18,Mountain,mechanical,39.0
2023-08-18,Mountain, weather ,
2023-08-18,Mountain,traffic,30.0
2023-08-18,Mountain,staff,29.0
2023-08-18,Mountain,signal,32.0
2023-08-18,Valley,mechanical,
2023-08-18,Valley, weather ,27.0
2023-08-18,Valley,traffic,36.0
2023-08-18,Valley,staff,34.0
2023-08-18,Valley,signal,26.0
2023-08-18,Valley,accident,35.0
2023-08-19,North-South,mechanical,39.0
2023-08-19,North-South, weather ,39.0
2023-08-19,North-South,traffic,37.0
2023-08-19,North-South,staff,38.0
2023-08-19,North-South,signal,28.0
2023-08-19,North-South,accident,37.0
2023-08-19,East-West,mechanical,45.0
2023-08-19,East-West, weather ,52.0
2023-08-19,East-West,signal,36.0
2023-08-19,East-West,accident,35.0
2023-08-19,Central,mechanical,36.0
2023-08-19,Central, weather ,39.0
2023-08-19,Central,traffic,40.0
2023-08-19,Central,staff,30.0
2023-08-19,Central,signal,25.0
2023-08-19,Central,accident,32.0
2023-08-19,Coastal,mechanical,35.0
2023-08-19,Coastal, weather ,29.0
2023-08-19,Coastal,staff,34.0
2023-08-19,Coastal,accident,36.0
2023-08-19,Mountain,mechanical,39.0
2023-08-19,Mountain, weather ,
2023-08-19,Mountain,traffic,43.0
2023-08-19,Mountain,,31.0
2023-08-19,Mountain,accident,32.0
2023-08-19,Valley, weather ,35.0
2023-08-19,Valley,traffic,35.0
2023-08-19,Valley,staff,31.0
2023-08-19,Valley,signal,35.0
2023-08-19,Valley,accident,27.0
2023-08-20,North-South,mechanical,33.0
2023-08-20,North-South, weather ,33.0
2023-08-20,North-South,staff,32.0
2023-08-20,North-South,signal,37.0
2023-08-20,North-South,accident,39.0
2023-08-20,East-West,mechanical,34.0
2023-08-20,East-West, weather ,36.0
2023-08-20,East-West,traffic,42.0
2023-08-20,East-West,staff,37.0
2023-08-20,East-West,signal,34.0
2023-08-20,East-West,accident,24.0
2023-08-20,Central, weather ,41.0
2023-08-20,Central,traffic,29.0
2023-08-20,Central,staff,36.0
2023-08-20,Central,signal,40.0
2023-08-20,Central,accident,35.0
2023-08-20,Coastal,mechanical,
2023-08-20,Coastal, weather ,43.0
2023-08-20,Coastal,traffic,33.0
2023-08-20,Coastal,signal,37.0
2023-08-20,Coastal,accident,35.0
2023-08-20,Mountain,mechanical,36.0
2023-08-20,Mountain, weather ,40.0
2023-08-20,Mountain,traffic,39.0
2023-08-20,Mountain,staff,30.0
2023-08-20,Mountain,signal,39.0
2023-08-20,Mountain,accident,40.0
2023-08-20,Valley, weather ,
2023-08-20,Valley,traffic,34.0
2023-08-20,Valley,staff,37.0
2023-08-20,Valley,signal,40.0
2023-08-20,Valley,accident,38.0
2023-08-21,North-South,mechanical,31.0
2023-08-21,North-South, weather ,31.0
2023-08-21,North-South,traffic,
2023-08-21,North-South,signal,36.0
2023-08-21,North-South,accident,44.0
2023-08-21,East-West,mechanical,37.0
2023-08-21,East-West, weather ,30.0
2023-08-21,East-West,traffic,31.0
2023-08-21,East-West,staff,33.0
2023-08-21,East-West,signal,50.0
2023-08-21,East-West,accident,39.0
2023-08-21,Central,mechanical,30.0
2023-08-21,Central, weather ,32.0
2023-08-21,Central,traffic,37.0
2023-08-21,Central,staff,40.0
2023-08-21,Central,accident,42.0
2023-08-21,Coastal,mechanical,
2023-08-21,Coastal, weather ,38.0
2023-08-21,Coastal,staff,40.0
2023-08-21,Coastal,signal,31.0
2023-08-21,Mountain,,27.0
2023-08-21,Mountain, weather ,30.0
2023-08-21,Mountain,traffic,29.0
2023-08-21,Mountain,staff,35.0
2023-08-21,Mountain,signal,35.0
2023-08-21,Mountain,accident,44.0
2023-08-21,Valley,mechanical,33.0
2023-08-21,Valley,traffic,28.0
2023-08-21,Valley,staff,37.0
2023-08-21,Valley,accident,
2023-08-22,North-South, weather ,33.0
2023-08-22,North-South,traffic,
2023-08-22,North-South,staff,35.0
2023-08-22,North-South,accident,
2023-08-22,East-West,mechanical,
2023-08-22,East-West, weather ,28.0
2023-08-22,East-West,traffic,32.0
2023-08-22,East-West,staff,36.0
2023-08-22,East-West,signal,32.0
2023-08-22,East-West,accident,47.0
2023-08-22,Central,mechanical,24.0
2023-08-22,Central, weather ,28.0
2023-08-22,Central,traffic,37.0
2023-08-22,Central,staff,34.0
2023-08-22,Central,signal,34.0
2023-08-22,Central,accident,40.0
2023-08-22,Coastal, weather ,35.0
2023-08-22,Coastal,traffic,32.0
2023-08-22,Coastal,staff,33.0
2023-08-22,Coastal,signal,
2023-08-22,Coastal,accident,36.0
2023-08-22,Mountain, weather ,38.0
2023-08-22,Mountain,traffic,42.0
2023-08-22,Mountain,staff,34.0
2023-08-22,Mountain,signal,45.0
2023-08-22,Valley, weather ,44.0
2023-08-22,Valley,traffic,31.0
2023-08-22,Valley,accident,35.0
2023-08-23,North-South,mechanical,35.0
2023-08-23,North-South, weather ,30.0
2023-08-23,North-South,traffic,44.0
2023-08-23,North-South,staff,37.0
2023-08-23,North-South,accident,35.0
2023-08-23,East-West,mechanical,29.0
2023-08-23,East-West, weather ,28.0
2023-08-23,East-West,traffic,25.0
2023-08-23,East-West,staff,39.0
2023-08-23,Central,mechanical,45.0
2023-08-23,Central, weather ,36.0
2023-08-23,Central,traffic,33.0
2023-08-23,Central,staff,29.0
2023-08-23,Central,signal,43.0
2023-08-23,Coastal, weather ,37.0
2023-08-23,Coastal,traffic,34.0
2023-08-23,Coastal,staff,45.0
2023-08-23,Coastal,accident,28.0
2023-08-23,Mountain,mechanical,47.0
2023-08-23,Mountain,,35.0
2023-08-23,Mountain,traffic,34.0
2023-08-23,Mountain,staff,40.0
2023-08-23,Mountain,signal,42.0
2023-08-23,Valley,mechanical,
2023-08-23,Valley,traffic,33.0
2023-08-23,Valley,staff,44.0
2023-08-23,Valley,signal,33.0
2023-08-24,North-South,mechanical,37.0
2023-08-24,North-South,traffic,
2023-08-24,North-South,staff,39.0
2023-08-24,North-South,signal,40.0
2023-08-24,North-South,accident,36.0
2023-08-24,East-West,mechanical,34.0
2023-08-24,East-West,traffic,25.0
2023-08-24,East-West,staff,35.0
2023-08-24,East-West,signal,27.0
2023-08-24,East-West,accident,32.0
2023-08-24,Central, weather ,37.0
2023-08-24,Central,traffic,33.0
2023-08-24,Central,staff,31.0
2023-08-24,Central,signal,30.0
2023-08-24,Central,accident,40.0
2023-08-24,Coastal,mechanical,29.0
2023-08-24,Coastal, weather ,41.0
2023-08-24,Coastal,traffic,32.0
2023-08-24,Coastal,staff,28.0
2023-08-24,Coastal,signal,25.0
2023-08-24,Coastal,accident,
2023-08-24,Mountain, weather ,22.0
2023-08-24,Mountain,traffic,39.0
2023-08-24,Mountain,staff,39.0
2023-08-24,Mountain,signal,34.0
2023-08-24,Mountain,accident,47.0
2023-08-24,Valley,mechanical,35.0
2023-08-24,Valley, weather ,37.0
2023-08-24,Valley,traffic,37.0
2023-08-24,Valley,staff,39.0
2023-08-24,Valley,signal,34.0
2023-08-24,Valley,accident,34.0
2023-08-25,North-South, weather ,35.0
2023-08-25,North-South,traffic,31.0
2023-08-25,North-South,staff,32.0
2023-08-25,North-South,signal,32.0
2023-08-25,North-South,accident,36.0
2023-08-25,East-West,mechanical,29.0
2023-08-25,East-West, weather ,26.0
2023-08-25,East-West,traffic,35.0
2023-08-25,East-West,staff,37.0
2023-08-25,East-West,signal,35.0
2023-08-25,East-West,accident,35.0
2023-08-25,Central,mechanical,39.0
2023-08-25,Central, weather ,36.0
2023-08-25,Central,traffic,38.0
2023-08-25,Central,staff,37.0
2023-08-25,Central,signal,35.0
2023-08-25,Central,,38.0
2023-08-25,Coastal,mechanical,29.0
2023-08-25,Coastal, weather ,38.0
2023-08-25,Coastal,,31.0
2023-08-25,Coastal,staff,44.0
2023-08-25,Coastal,signal,24.0
2023-08-25,Coastal,accident,28.0
2023-08-25,Mountain,mechanical,37.0
2023-08-25,Mountain,traffic,40.0
2023-08-25,Mountain,staff,33.0
2023-08-25,Mountain,signal,34.0
2023-08-25,Mountain,accident,39.0
2023-08-25,Valley,mechanical,43.0
2023-08-25,Valley,traffic,28.0
2023-08-25,Valley,staff,42.0
2023-08-25,Valley,signal,31.0
2023-08-25,Valley,accident,32.0
2023-08-26,North-South,mechanical,30.0
2023-08-26,North-South, weather ,43.0
2023-08-26,North-South,traffic,29.0
2023-08-26,North-South,staff,36.0
2023-08-26,North-South,signal,35.0
2023-08-26,North-South,accident,29.0
2023-08-26,East-West,mechanical,38.0
2023-08-26,East-West,traffic,38.0
2023-08-26,East-West,signal,32.0
2023-08-26,East-West,accident,33.0
2023-08-26,Central,mechanical,38.0
2023-08-26,Central, weather ,33.0
2023-08-26,Central,traffic,28.0
2023-08-26,Central,staff,
2023-08-26,Central,signal,36.0
2023-08-26,Central,accident,27.0
2023-08-26,Coastal,mechanical,39.0
2023-08-26,Coastal, weather ,27.0
2023-08-26,Coastal,traffic,37.0
2023-08-26,Coastal,signal,32.0
2023-08-26,Coastal,accident,29.0
2023-08-26,Mountain,mechanical,
2023-08-26,Mountain, weather ,38.0
2023-08-26,Mountain,traffic,31.0
2023-08-26,Mountain,staff,41.0
2023-08-26,Mountain,signal,33.0
2023-08-26,Mountain,,25.0
2023-08-26,Valley,mechanical,34.0
2023-08-26,Valley, weather ,30.0
2023-08-26,Valley,signal,27.0
2023-08-26,Valley,accident,30.0
2023-08-27,North-South,mechanical,43.0
